geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
county,Otsego County,driving,NA,Michigan,United States,2020-01-25,179.87
county,Otsego County,driving,NA,Michigan,United States,2020-01-26,144.77
county,Otsego County,driving,NA,Michigan,United States,2020-01-27,100.53
county,Otsego County,driving,NA,Michigan,United States,2020-01-28,98.69
county,Otsego County,driving,NA,Michigan,United States,2020-01-29,114.24
county,Otsego County,driving,NA,Michigan,United States,2020-01-30,127.42
county,Otsego County,driving,NA,Michigan,United States,2020-01-31,186.58
county,Otsego County,driving,NA,Michigan,United States,2020-02-01,162.03
county,Otsego County,driving,NA,Michigan,United States,2020-02-02,137.63
county,Otsego County,driving,NA,Michigan,United States,2020-02-03,100.49
county,Otsego County,driving,NA,Michigan,United States,2020-02-04,110.35
county,Otsego County,driving,NA,Michigan,United States,2020-02-05,109.87
county,Otsego County,driving,NA,Michigan,United States,2020-02-06,119.88
county,Otsego County,driving,NA,Michigan,United States,2020-02-07,166.02
county,Otsego County,driving,NA,Michigan,United States,2020-02-08,162.47
county,Otsego County,driving,NA,Michigan,United States,2020-02-09,143.07
county,Otsego County,driving,NA,Michigan,United States,2020-02-10,110.45
county,Otsego County,driving,NA,Michigan,United States,2020-02-11,105.74
county,Otsego County,driving,NA,Michigan,United States,2020-02-12,112.01
county,Otsego County,driving,NA,Michigan,United States,2020-02-13,168.06
county,Otsego County,driving,NA,Michigan,United States,2020-02-14,238.84
county,Otsego County,driving,NA,Michigan,United States,2020-02-15,225.33
county,Otsego County,driving,NA,Michigan,United States,2020-02-16,193.58
county,Otsego County,driving,NA,Michigan,United States,2020-02-17,180.12
county,Otsego County,driving,NA,Michigan,United States,2020-02-18,106.37
county,Otsego County,driving,NA,Michigan,United States,2020-02-19,126.4
county,Otsego County,driving,NA,Michigan,United States,2020-02-20,143.36
county,Otsego County,driving,NA,Michigan,United States,2020-02-21,208.12
county,Otsego County,driving,NA,Michigan,United States,2020-02-22,211.96
county,Otsego County,driving,NA,Michigan,United States,2020-02-23,169.66
county,Otsego County,driving,NA,Michigan,United States,2020-02-24,113.56
county,Otsego County,driving,NA,Michigan,United States,2020-02-25,106.95
county,Otsego County,driving,NA,Michigan,United States,2020-02-26,104.76
county,Otsego County,driving,NA,Michigan,United States,2020-02-27,135.97
county,Otsego County,driving,NA,Michigan,United States,2020-02-28,238.36
county,Otsego County,driving,NA,Michigan,United States,2020-02-29,197.42
county,Otsego County,driving,NA,Michigan,United States,2020-03-01,157.8
county,Otsego County,driving,NA,Michigan,United States,2020-03-02,117.74
county,Otsego County,driving,NA,Michigan,United States,2020-03-03,118.38
county,Otsego County,driving,NA,Michigan,United States,2020-03-04,119.79
county,Otsego County,driving,NA,Michigan,United States,2020-03-05,148.95
county,Otsego County,driving,NA,Michigan,United States,2020-03-06,190.37
county,Otsego County,driving,NA,Michigan,United States,2020-03-07,180.94
county,Otsego County,driving,NA,Michigan,United States,2020-03-08,147.45
county,Otsego County,driving,NA,Michigan,United States,2020-03-09,110.5
county,Otsego County,driving,NA,Michigan,United States,2020-03-10,116.09
county,Otsego County,driving,NA,Michigan,United States,2020-03-11,122.51
county,Otsego County,driving,NA,Michigan,United States,2020-03-12,113.81
county,Otsego County,driving,NA,Michigan,United States,2020-03-13,138.41
county,Otsego County,driving,NA,Michigan,United States,2020-03-14,127.81
county,Otsego County,driving,NA,Michigan,United States,2020-03-15,112.49
county,Otsego County,driving,NA,Michigan,United States,2020-03-16,84.59
county,Otsego County,driving,NA,Michigan,United States,2020-03-17,76.96
county,Otsego County,driving,NA,Michigan,United States,2020-03-18,73.6
county,Otsego County,driving,NA,Michigan,United States,2020-03-19,77.78
county,Otsego County,driving,NA,Michigan,United States,2020-03-20,84.64
county,Otsego County,driving,NA,Michigan,United States,2020-03-21,83.96
county,Otsego County,driving,NA,Michigan,United States,2020-03-22,71.85
county,Otsego County,driving,NA,Michigan,United States,2020-03-23,78.51
county,Otsego County,driving,NA,Michigan,United States,2020-03-24,48.08
county,Otsego County,driving,NA,Michigan,United States,2020-03-25,56.44
county,Otsego County,driving,NA,Michigan,United States,2020-03-26,48.95
county,Otsego County,driving,NA,Michigan,United States,2020-03-27,71.27
county,Otsego County,driving,NA,Michigan,United States,2020-03-28,47.5
county,Otsego County,driving,NA,Michigan,United States,2020-03-29,47.74
county,Otsego County,driving,NA,Michigan,United States,2020-03-30,56.34
county,Otsego County,driving,NA,Michigan,United States,2020-03-31,53.23
county,Otsego County,driving,NA,Michigan,United States,2020-04-01,60.67
county,Otsego County,driving,NA,Michigan,United States,2020-04-02,59.8
county,Otsego County,driving,NA,Michigan,United States,2020-04-03,63.1
county,Otsego County,driving,NA,Michigan,United States,2020-04-04,53.18
county,Otsego County,driving,NA,Michigan,United States,2020-04-05,48.32
county,Otsego County,driving,NA,Michigan,United States,2020-04-06,54.55
county,Otsego County,driving,NA,Michigan,United States,2020-04-07,55.03
county,Otsego County,driving,NA,Michigan,United States,2020-04-08,59.46
county,Otsego County,driving,NA,Michigan,United States,2020-04-09,60.53
county,Otsego County,driving,NA,Michigan,United States,2020-04-10,66.94
county,Otsego County,driving,NA,Michigan,United States,2020-04-11,56.34
county,Otsego County,driving,NA,Michigan,United States,2020-04-12,42
county,Otsego County,driving,NA,Michigan,United States,2020-04-13,57.46
county,Otsego County,driving,NA,Michigan,United States,2020-04-14,50.12
county,Otsego County,driving,NA,Michigan,United States,2020-04-15,56.54
county,Otsego County,driving,NA,Michigan,United States,2020-04-16,59.12
county,Otsego County,driving,NA,Michigan,United States,2020-04-17,72.78
county,Otsego County,driving,NA,Michigan,United States,2020-04-18,64.03
county,Otsego County,driving,NA,Michigan,United States,2020-04-19,61.84
county,Otsego County,driving,NA,Michigan,United States,2020-04-20,71.17
county,Otsego County,driving,NA,Michigan,United States,2020-04-21,64.95
county,Otsego County,driving,NA,Michigan,United States,2020-04-22,70.93
county,Otsego County,driving,NA,Michigan,United States,2020-04-23,74.23
county,Otsego County,driving,NA,Michigan,United States,2020-04-24,87.26
county,Otsego County,driving,NA,Michigan,United States,2020-04-25,79.34
county,Otsego County,driving,NA,Michigan,United States,2020-04-26,78.42
county,Otsego County,driving,NA,Michigan,United States,2020-04-27,87.26
county,Otsego County,driving,NA,Michigan,United States,2020-04-28,82.06
county,Otsego County,driving,NA,Michigan,United States,2020-04-29,83.96
county,Otsego County,driving,NA,Michigan,United States,2020-04-30,91.78
county,Otsego County,driving,NA,Michigan,United States,2020-05-01,124.79
county,Otsego County,driving,NA,Michigan,United States,2020-05-02,113.37
county,Otsego County,driving,NA,Michigan,United States,2020-05-03,109.77
county,Otsego County,driving,NA,Michigan,United States,2020-05-04,117.16
county,Otsego County,driving,NA,Michigan,United States,2020-05-05,108.7
county,Otsego County,driving,NA,Michigan,United States,2020-05-06,109.77
county,Otsego County,driving,NA,Michigan,United States,2020-05-07,122.56
county,Otsego County,driving,NA,Michigan,United States,2020-05-08,142.68
county,Otsego County,driving,NA,Michigan,United States,2020-05-09,143.51
county,Otsego County,driving,NA,Michigan,United States,2020-05-10,105.98
county,Otsego County,driving,NA,Michigan,United States,2020-05-13,126.59
county,Otsego County,driving,NA,Michigan,United States,2020-05-14,138.07
county,Otsego County,driving,NA,Michigan,United States,2020-05-15,179.78
county,Otsego County,driving,NA,Michigan,United States,2020-05-16,150.75
county,Otsego County,driving,NA,Michigan,United States,2020-05-17,137.87
county,Otsego County,driving,NA,Michigan,United States,2020-05-18,152.84
county,Otsego County,driving,NA,Michigan,United States,2020-05-19,158.39
county,Otsego County,driving,NA,Michigan,United States,2020-05-20,198.78
county,Otsego County,driving,NA,Michigan,United States,2020-05-21,235.93
county,Otsego County,driving,NA,Michigan,United States,2020-05-22,274.62
county,Otsego County,driving,NA,Michigan,United States,2020-05-23,253.62
county,Otsego County,driving,NA,Michigan,United States,2020-05-24,234.03
county,Otsego County,driving,NA,Michigan,United States,2020-05-25,234.47
county,Otsego County,driving,NA,Michigan,United States,2020-05-26,197.28
county,Otsego County,driving,NA,Michigan,United States,2020-05-27,187.94
county,Otsego County,driving,NA,Michigan,United States,2020-05-28,230.63
county,Otsego County,driving,NA,Michigan,United States,2020-05-29,323.77
county,Otsego County,driving,NA,Michigan,United States,2020-05-30,225.62
county,Otsego County,driving,NA,Michigan,United States,2020-05-31,194.56
county,Otsego County,driving,NA,Michigan,United States,2020-06-01,179.78
county,Otsego County,driving,NA,Michigan,United States,2020-06-02,178.56
county,Otsego County,driving,NA,Michigan,United States,2020-06-03,189.65
county,Otsego County,driving,NA,Michigan,United States,2020-06-04,223.29
county,Otsego County,driving,NA,Michigan,United States,2020-06-05,292.08
county,Otsego County,driving,NA,Michigan,United States,2020-06-06,250.02
county,Otsego County,driving,NA,Michigan,United States,2020-06-07,250.02
county,Otsego County,driving,NA,Michigan,United States,2020-06-08,208.65
county,Otsego County,driving,NA,Michigan,United States,2020-06-09,196.99
county,Otsego County,driving,NA,Michigan,United States,2020-06-10,197.96
county,Otsego County,driving,NA,Michigan,United States,2020-06-11,243.02
county,Otsego County,driving,NA,Michigan,United States,2020-06-12,316.82
county,Otsego County,driving,NA,Michigan,United States,2020-06-13,300.53
county,Otsego County,driving,NA,Michigan,United States,2020-06-14,295.87
county,Otsego County,driving,NA,Michigan,United States,2020-06-15,244.82
county,Otsego County,driving,NA,Michigan,United States,2020-06-16,238.45
county,Otsego County,driving,NA,Michigan,United States,2020-06-17,241.95
county,Otsego County,driving,NA,Michigan,United States,2020-06-18,291.59
county,Otsego County,driving,NA,Michigan,United States,2020-06-19,383.91
county,Otsego County,driving,NA,Michigan,United States,2020-06-20,339.57
county,Otsego County,driving,NA,Michigan,United States,2020-06-21,308.6
county,Otsego County,driving,NA,Michigan,United States,2020-06-22,274.04
county,Otsego County,driving,NA,Michigan,United States,2020-06-23,252.99
county,Otsego County,driving,NA,Michigan,United States,2020-06-24,281.04
county,Otsego County,driving,NA,Michigan,United States,2020-06-25,343.07
county,Otsego County,driving,NA,Michigan,United States,2020-06-26,428
county,Otsego County,driving,NA,Michigan,United States,2020-06-27,417.99
county,Otsego County,driving,NA,Michigan,United States,2020-06-28,434.27
county,Otsego County,driving,NA,Michigan,United States,2020-06-29,358.48
county,Otsego County,driving,NA,Michigan,United States,2020-06-30,319.93
county,Otsego County,driving,NA,Michigan,United States,2020-07-01,407.05
county,Otsego County,driving,NA,Michigan,United States,2020-07-02,576.42
county,Otsego County,driving,NA,Michigan,United States,2020-07-03,608.95
county,Otsego County,driving,NA,Michigan,United States,2020-07-04,444.58
county,Otsego County,driving,NA,Michigan,United States,2020-07-05,679.87
county,Otsego County,driving,NA,Michigan,United States,2020-07-06,451.43
county,Otsego County,driving,NA,Michigan,United States,2020-07-07,332.62
county,Otsego County,driving,NA,Michigan,United States,2020-07-08,342
county,Otsego County,driving,NA,Michigan,United States,2020-07-09,387.31
county,Otsego County,driving,NA,Michigan,United States,2020-07-10,487.75
county,Otsego County,driving,NA,Michigan,United States,2020-07-11,435.44
county,Otsego County,driving,NA,Michigan,United States,2020-07-12,460.14
county,Otsego County,driving,NA,Michigan,United States,2020-07-13,351
county,Otsego County,driving,NA,Michigan,United States,2020-07-14,303.45
county,Otsego County,driving,NA,Michigan,United States,2020-07-15,339.38
county,Otsego County,driving,NA,Michigan,United States,2020-07-16,402.33
county,Otsego County,driving,NA,Michigan,United States,2020-07-17,484.93
county,Otsego County,driving,NA,Michigan,United States,2020-07-18,477.2
county,Otsego County,driving,NA,Michigan,United States,2020-07-19,491.49
county,Otsego County,driving,NA,Michigan,United States,2020-07-20,362.37
county,Otsego County,driving,NA,Michigan,United States,2020-07-21,314.97
county,Otsego County,driving,NA,Michigan,United States,2020-07-22,343.85
county,Otsego County,driving,NA,Michigan,United States,2020-07-23,407.63
county,Otsego County,driving,NA,Michigan,United States,2020-07-24,518.52
county,Otsego County,driving,NA,Michigan,United States,2020-07-25,511.08
county,Otsego County,driving,NA,Michigan,United States,2020-07-26,578.61
county,Otsego County,driving,NA,Michigan,United States,2020-07-27,385.56
county,Otsego County,driving,NA,Michigan,United States,2020-07-28,321.34
county,Otsego County,driving,NA,Michigan,United States,2020-07-29,347.35
county,Otsego County,driving,NA,Michigan,United States,2020-07-30,424.89
county,Otsego County,driving,NA,Michigan,United States,2020-07-31,527.03
county,Otsego County,driving,NA,Michigan,United States,2020-08-01,523.53
county,Otsego County,driving,NA,Michigan,United States,2020-08-02,514.15
county,Otsego County,driving,NA,Michigan,United States,2020-08-03,406.85
county,Otsego County,driving,NA,Michigan,United States,2020-08-04,326.49
county,Otsego County,driving,NA,Michigan,United States,2020-08-05,356.44
county,Otsego County,driving,NA,Michigan,United States,2020-08-06,443.85
county,Otsego County,driving,NA,Michigan,United States,2020-08-07,543.12
county,Otsego County,driving,NA,Michigan,United States,2020-08-08,527.61
county,Otsego County,driving,NA,Michigan,United States,2020-08-09,538.07
county,Otsego County,driving,NA,Michigan,United States,2020-08-10,369.96
county,Otsego County,driving,NA,Michigan,United States,2020-08-11,336.61
county,Otsego County,driving,NA,Michigan,United States,2020-08-12,361.45
county,Otsego County,driving,NA,Michigan,United States,2020-08-13,391.93
county,Otsego County,driving,NA,Michigan,United States,2020-08-14,521.1
county,Otsego County,driving,NA,Michigan,United States,2020-08-15,489.6
county,Otsego County,driving,NA,Michigan,United States,2020-08-16,524.94
county,Otsego County,driving,NA,Michigan,United States,2020-08-17,351.24
county,Otsego County,driving,NA,Michigan,United States,2020-08-18,317.79
county,Otsego County,driving,NA,Michigan,United States,2020-08-19,340.79
county,Otsego County,driving,NA,Michigan,United States,2020-08-20,410.5
county,Otsego County,driving,NA,Michigan,United States,2020-08-21,530.63
county,Otsego County,driving,NA,Michigan,United States,2020-08-22,471.07
county,Otsego County,driving,NA,Michigan,United States,2020-08-23,479.05
county,Otsego County,driving,NA,Michigan,United States,2020-08-24,320.47
county,Otsego County,driving,NA,Michigan,United States,2020-08-25,271.46
county,Otsego County,driving,NA,Michigan,United States,2020-08-26,285.22
county,Otsego County,driving,NA,Michigan,United States,2020-08-27,344.92
county,Otsego County,driving,NA,Michigan,United States,2020-08-28,437
county,Otsego County,driving,NA,Michigan,United States,2020-08-29,387.41
county,Otsego County,driving,NA,Michigan,United States,2020-08-30,398.78
county,Otsego County,driving,NA,Michigan,United States,2020-08-31,259.99
county,Otsego County,driving,NA,Michigan,United States,2020-09-01,242.78
county,Otsego County,driving,NA,Michigan,United States,2020-09-02,272.63
county,Otsego County,driving,NA,Michigan,United States,2020-09-03,360.28
county,Otsego County,driving,NA,Michigan,United States,2020-09-04,553.38
county,Otsego County,driving,NA,Michigan,United States,2020-09-05,503.84
county,Otsego County,driving,NA,Michigan,United States,2020-09-06,476.28
county,Otsego County,driving,NA,Michigan,United States,2020-09-07,526.3
county,Otsego County,driving,NA,Michigan,United States,2020-09-08,256.93
county,Otsego County,driving,NA,Michigan,United States,2020-09-09,218.67
county,Otsego County,driving,NA,Michigan,United States,2020-09-10,297.96
county,Otsego County,driving,NA,Michigan,United States,2020-09-11,380.26
county,Otsego County,driving,NA,Michigan,United States,2020-09-12,361.55
county,Otsego County,driving,NA,Michigan,United States,2020-09-13,322.51
county,Otsego County,driving,NA,Michigan,United States,2020-09-14,246.57
county,Otsego County,driving,NA,Michigan,United States,2020-09-15,234.81
county,Otsego County,driving,NA,Michigan,United States,2020-09-16,235.97
county,Otsego County,driving,NA,Michigan,United States,2020-09-17,289.6
county,Otsego County,driving,NA,Michigan,United States,2020-09-18,410.5
county,Otsego County,driving,NA,Michigan,United States,2020-09-19,379.39
county,Otsego County,driving,NA,Michigan,United States,2020-09-20,355.76
county,Otsego County,driving,NA,Michigan,United States,2020-09-21,238.7
county,Otsego County,driving,NA,Michigan,United States,2020-09-22,226.45
county,Otsego County,driving,NA,Michigan,United States,2020-09-23,238.36
county,Otsego County,driving,NA,Michigan,United States,2020-09-24,309.04
county,Otsego County,driving,NA,Michigan,United States,2020-09-25,441.61
county,Otsego County,driving,NA,Michigan,United States,2020-09-26,388.38
county,Otsego County,driving,NA,Michigan,United States,2020-09-27,420.42
county,Otsego County,driving,NA,Michigan,United States,2020-09-28,243.66
county,Otsego County,driving,NA,Michigan,United States,2020-09-29,212.35
county,Otsego County,driving,NA,Michigan,United States,2020-09-30,202.24
county,Otsego County,driving,NA,Michigan,United States,2020-10-01,272.34
county,Otsego County,driving,NA,Michigan,United States,2020-10-02,396.21
county,Otsego County,driving,NA,Michigan,United States,2020-10-03,407.49
county,Otsego County,driving,NA,Michigan,United States,2020-10-04,372.78
county,Otsego County,driving,NA,Michigan,United States,2020-10-05,242.39
county,Otsego County,driving,NA,Michigan,United States,2020-10-06,225.43
county,Otsego County,driving,NA,Michigan,United States,2020-10-07,226.3
county,Otsego County,driving,NA,Michigan,United States,2020-10-08,287.51
county,Otsego County,driving,NA,Michigan,United States,2020-10-09,466.84
county,Otsego County,driving,NA,Michigan,United States,2020-10-10,494.75
county,Otsego County,driving,NA,Michigan,United States,2020-10-11,424.4
county,Otsego County,driving,NA,Michigan,United States,2020-10-12,246.18
county,Otsego County,driving,NA,Michigan,United States,2020-10-13,203.55
county,Otsego County,driving,NA,Michigan,United States,2020-10-14,218.18
county,Otsego County,driving,NA,Michigan,United States,2020-10-15,272
county,Otsego County,driving,NA,Michigan,United States,2020-10-16,341.71
county,Otsego County,driving,NA,Michigan,United States,2020-10-17,345.79
county,Otsego County,driving,NA,Michigan,United States,2020-10-18,311.81
county,Otsego County,driving,NA,Michigan,United States,2020-10-19,182.26
county,Otsego County,driving,NA,Michigan,United States,2020-10-20,173.6
county,Otsego County,driving,NA,Michigan,United States,2020-10-21,171.22
county,Otsego County,driving,NA,Michigan,United States,2020-10-22,186.49
county,Otsego County,driving,NA,Michigan,United States,2020-10-23,260.28
county,Otsego County,driving,NA,Michigan,United States,2020-10-24,239.57
county,Otsego County,driving,NA,Michigan,United States,2020-10-25,203.21
county,Otsego County,driving,NA,Michigan,United States,2020-10-26,150.27
county,Otsego County,driving,NA,Michigan,United States,2020-10-27,133.84
county,Otsego County,driving,NA,Michigan,United States,2020-10-28,158.87
county,Otsego County,driving,NA,Michigan,United States,2020-10-29,158.48
county,Otsego County,driving,NA,Michigan,United States,2020-10-30,195.14
county,Otsego County,driving,NA,Michigan,United States,2020-10-31,152.84
county,Otsego County,driving,NA,Michigan,United States,2020-11-01,129.36
county,Otsego County,driving,NA,Michigan,United States,2020-11-02,139.96
county,Otsego County,driving,NA,Michigan,United States,2020-11-03,131.06
county,Otsego County,driving,NA,Michigan,United States,2020-11-04,128.54
county,Otsego County,driving,NA,Michigan,United States,2020-11-05,152.75
county,Otsego County,driving,NA,Michigan,United States,2020-11-06,196.11
county,Otsego County,driving,NA,Michigan,United States,2020-11-07,184.3
county,Otsego County,driving,NA,Michigan,United States,2020-11-08,142.68
county,Otsego County,driving,NA,Michigan,United States,2020-11-09,128.25
county,Otsego County,driving,NA,Michigan,United States,2020-11-10,120.9
county,Otsego County,driving,NA,Michigan,United States,2020-11-11,130.43
county,Otsego County,driving,NA,Michigan,United States,2020-11-12,129.9
county,Otsego County,driving,NA,Michigan,United States,2020-11-13,189.3
county,Otsego County,driving,NA,Michigan,United States,2020-11-14,173.6
county,Otsego County,driving,NA,Michigan,United States,2020-11-15,109.43
county,Otsego County,driving,NA,Michigan,United States,2020-11-16,116.04
county,Otsego County,driving,NA,Michigan,United States,2020-11-17,122.75
county,Otsego County,driving,NA,Michigan,United States,2020-11-18,121.97
county,Otsego County,driving,NA,Michigan,United States,2020-11-19,138.41
county,Otsego County,driving,NA,Michigan,United States,2020-11-20,172.82
county,Otsego County,driving,NA,Michigan,United States,2020-11-21,140.74
county,Otsego County,driving,NA,Michigan,United States,2020-11-22,113.37
county,Otsego County,driving,NA,Michigan,United States,2020-11-23,125.18
county,Otsego County,driving,NA,Michigan,United States,2020-11-24,139.33
county,Otsego County,driving,NA,Michigan,United States,2020-11-25,158.29
county,Otsego County,driving,NA,Michigan,United States,2020-11-26,67.48
county,Otsego County,driving,NA,Michigan,United States,2020-11-27,165.78
county,Otsego County,driving,NA,Michigan,United States,2020-11-28,143.07
county,Otsego County,driving,NA,Michigan,United States,2020-11-29,137.48
county,Otsego County,driving,NA,Michigan,United States,2020-11-30,107.63
county,Otsego County,driving,NA,Michigan,United States,2020-12-01,109.19
county,Otsego County,driving,NA,Michigan,United States,2020-12-02,112.01
county,Otsego County,driving,NA,Michigan,United States,2020-12-03,120.13
county,Otsego County,driving,NA,Michigan,United States,2020-12-04,137.19
county,Otsego County,driving,NA,Michigan,United States,2020-12-05,137.38
county,Otsego County,driving,NA,Michigan,United States,2020-12-06,109.53
county,Otsego County,driving,NA,Michigan,United States,2020-12-07,101.56
county,Otsego County,driving,NA,Michigan,United States,2020-12-08,114.92
county,Otsego County,driving,NA,Michigan,United States,2020-12-09,117.11
county,Otsego County,driving,NA,Michigan,United States,2020-12-10,128.15
county,Otsego County,driving,NA,Michigan,United States,2020-12-11,148.86
county,Otsego County,driving,NA,Michigan,United States,2020-12-12,101.12
county,Otsego County,driving,NA,Michigan,United States,2020-12-13,105.35
county,Otsego County,driving,NA,Michigan,United States,2020-12-14,120.66
county,Otsego County,driving,NA,Michigan,United States,2020-12-15,126.01
county,Otsego County,driving,NA,Michigan,United States,2020-12-16,119.2
county,Otsego County,driving,NA,Michigan,United States,2020-12-17,134.27
county,Otsego County,driving,NA,Michigan,United States,2020-12-18,163.88
county,Otsego County,driving,NA,Michigan,United States,2020-12-19,157.46
county,Otsego County,driving,NA,Michigan,United States,2020-12-20,144.82
county,Otsego County,driving,NA,Michigan,United States,2020-12-21,151
county,Otsego County,driving,NA,Michigan,United States,2020-12-22,149.64
county,Otsego County,driving,NA,Michigan,United States,2020-12-23,158.48
county,Otsego County,driving,NA,Michigan,United States,2020-12-24,98.74
county,Otsego County,driving,NA,Michigan,United States,2020-12-25,70.39
county,Otsego County,driving,NA,Michigan,United States,2020-12-26,183.67
county,Otsego County,driving,NA,Michigan,United States,2020-12-27,192.17
county,Otsego County,driving,NA,Michigan,United States,2020-12-28,214.68
county,Otsego County,driving,NA,Michigan,United States,2020-12-29,233.3
county,Otsego County,driving,NA,Michigan,United States,2020-12-30,257.12
county,Otsego County,driving,NA,Michigan,United States,2020-12-31,267.38
county,Otsego County,driving,NA,Michigan,United States,2021-01-01,213.03
county,Otsego County,driving,NA,Michigan,United States,2021-01-02,244.29
county,Otsego County,driving,NA,Michigan,United States,2021-01-03,184.49
county,Otsego County,driving,NA,Michigan,United States,2021-01-04,129.75
county,Otsego County,driving,NA,Michigan,United States,2021-01-05,130
county,Otsego County,driving,NA,Michigan,United States,2021-01-06,131.31
county,Otsego County,driving,NA,Michigan,United States,2021-01-07,140.11
county,Otsego County,driving,NA,Michigan,United States,2021-01-08,192.95
county,Otsego County,driving,NA,Michigan,United States,2021-01-09,198.06
county,Otsego County,driving,NA,Michigan,United States,2021-01-10,160.38
county,Otsego County,driving,NA,Michigan,United States,2021-01-11,132.33
county,Otsego County,driving,NA,Michigan,United States,2021-01-12,120.42
county,Otsego County,driving,NA,Michigan,United States,2021-01-13,130.92
county,Otsego County,driving,NA,Michigan,United States,2021-01-14,149.3
county,Otsego County,driving,NA,Michigan,United States,2021-01-15,218.13
county,Otsego County,driving,NA,Michigan,United States,2021-01-16,210.4
county,Otsego County,driving,NA,Michigan,United States,2021-01-17,178.27
county,Otsego County,driving,NA,Michigan,United States,2021-01-18,172.14
county,Otsego County,driving,NA,Michigan,United States,2021-01-19,119.49
county,Otsego County,driving,NA,Michigan,United States,2021-01-20,113.32
county,Otsego County,driving,NA,Michigan,United States,2021-01-21,163.3
county,Otsego County,driving,NA,Michigan,United States,2021-01-22,208.75
county,Otsego County,driving,NA,Michigan,United States,2021-01-23,207.83
county,Otsego County,driving,NA,Michigan,United States,2021-01-24,168.84
county,Otsego County,driving,NA,Michigan,United States,2021-01-25,116.43
county,Otsego County,driving,NA,Michigan,United States,2021-01-26,112.88
county,Otsego County,driving,NA,Michigan,United States,2021-01-27,120.81
county,Otsego County,driving,NA,Michigan,United States,2021-01-28,153.48
county,Otsego County,driving,NA,Michigan,United States,2021-01-29,208.75
county,Otsego County,driving,NA,Michigan,United States,2021-01-30,207.88
county,Otsego County,driving,NA,Michigan,United States,2021-01-31,189.94
county,Otsego County,driving,NA,Michigan,United States,2021-02-01,135.34
county,Otsego County,driving,NA,Michigan,United States,2021-02-02,115.7
county,Otsego County,driving,NA,Michigan,United States,2021-02-03,136.7
county,Otsego County,driving,NA,Michigan,United States,2021-02-04,154.69
county,Otsego County,driving,NA,Michigan,United States,2021-02-05,173.94
county,Otsego County,driving,NA,Michigan,United States,2021-02-06,172.97
county,Otsego County,driving,NA,Michigan,United States,2021-02-07,168.74
county,Otsego County,driving,NA,Michigan,United States,2021-02-08,134.42
county,Otsego County,driving,NA,Michigan,United States,2021-02-09,119.01
county,Otsego County,driving,NA,Michigan,United States,2021-02-10,124.55
county,Otsego County,driving,NA,Michigan,United States,2021-02-11,172.19
county,Otsego County,driving,NA,Michigan,United States,2021-02-12,258
county,Otsego County,driving,NA,Michigan,United States,2021-02-13,235.78
county,Otsego County,driving,NA,Michigan,United States,2021-02-14,224.21
county,Otsego County,driving,NA,Michigan,United States,2021-02-15,192.42
county,Otsego County,driving,NA,Michigan,United States,2021-02-16,139.57
county,Otsego County,driving,NA,Michigan,United States,2021-02-17,144.29
county,Otsego County,driving,NA,Michigan,United States,2021-02-18,182.01
county,Otsego County,driving,NA,Michigan,United States,2021-02-19,252.65
county,Otsego County,driving,NA,Michigan,United States,2021-02-20,245.55
county,Otsego County,driving,NA,Michigan,United States,2021-02-21,226.64
county,Otsego County,driving,NA,Michigan,United States,2021-02-22,134.66
county,Otsego County,driving,NA,Michigan,United States,2021-02-23,127.27
county,Otsego County,driving,NA,Michigan,United States,2021-02-24,143.46
county,Otsego County,driving,NA,Michigan,United States,2021-02-25,175.01
county,Otsego County,driving,NA,Michigan,United States,2021-02-26,247.54
county,Otsego County,driving,NA,Michigan,United States,2021-02-27,265.24
county,Otsego County,driving,NA,Michigan,United States,2021-02-28,211.72
county,Otsego County,driving,NA,Michigan,United States,2021-03-01,136.46
county,Otsego County,driving,NA,Michigan,United States,2021-03-02,129.46
county,Otsego County,driving,NA,Michigan,United States,2021-03-03,135.88
county,Otsego County,driving,NA,Michigan,United States,2021-03-04,155.76
county,Otsego County,driving,NA,Michigan,United States,2021-03-05,220.42
county,Otsego County,driving,NA,Michigan,United States,2021-03-06,209.58
county,Otsego County,driving,NA,Michigan,United States,2021-03-07,187.46
county,Otsego County,driving,NA,Michigan,United States,2021-03-08,122.17
county,Otsego County,driving,NA,Michigan,United States,2021-03-09,118.86
county,Otsego County,driving,NA,Michigan,United States,2021-03-10,128.1
county,Otsego County,driving,NA,Michigan,United States,2021-03-11,145.65
county,Otsego County,driving,NA,Michigan,United States,2021-03-13,177.59
county,Otsego County,driving,NA,Michigan,United States,2021-03-14,167.53
county,Otsego County,driving,NA,Michigan,United States,2021-03-15,142.49
county,Otsego County,driving,NA,Michigan,United States,2021-03-16,127.32
county,Otsego County,driving,NA,Michigan,United States,2021-03-17,133.84
county,Otsego County,driving,NA,Michigan,United States,2021-03-18,158.24
county,Otsego County,driving,NA,Michigan,United States,2021-03-19,191.93
county,Otsego County,driving,NA,Michigan,United States,2021-03-20,190.62
county,Otsego County,driving,NA,Michigan,United States,2021-03-21,160.09
county,Otsego County,driving,NA,Michigan,United States,2021-03-22,134.56
county,Otsego County,driving,NA,Michigan,United States,2021-03-23,134.08
county,Otsego County,driving,NA,Michigan,United States,2021-03-24,150.36
county,Otsego County,driving,NA,Michigan,United States,2021-03-25,158.24
